ID,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
4309,Hyundai i20 1.2 Magna,Coimbatore,2013,52543.17607127316,Petrol,Manual,First,18.5,1197,80.0,5,5.15
1934,Hyundai i20 1.2 Sportz,Hyderabad,2012,54762.106745462865,Petrol,Manual,First,17.0,1197,80.0,5,4.0
557,Hyundai i20 1.2 Spotz,Chennai,2017,30725.151866365224,Petrol,Manual,First,18.6,1197,81.83,5,6.95
1056,Hyundai i20 1.2 Spotz,Mumbai,2017,30311.954029019922,Petrol,Manual,First,18.6,1197,81.83,5,6.22
3158,Hyundai i20 1.2 Spotz,Kochi,2018,25476.831258565187,Petrol,Manual,First,18.6,1197,81.83,5,7.65
2776,Hyundai i20 1.4 CRDi Magna,Hyderabad,2011,72972.7878507059,Diesel,Manual,First,21.9,1396,90.0,5,3.75
580,Hyundai i20 1.4 CRDi Sportz,Pune,2011,75035.85362696648,Diesel,Manual,Second,23.0,1396,90.0,5,3.8
2577,Hyundai i20 2015-2017 1.4 Magna ABS,Pune,2012,67611.26235596277,Diesel,Manual,First,21.9,1396,90.0,5,4.25
3466,Hyundai i20 Active 1.2 SX,Coimbatore,2017,28811.550259856507,Petrol,Manual,First,17.19,1197,81.86,5,8.19
1945,Hyundai i20 Active SX Dual Tone Petrol,Pune,2019,17754.544853884727,Petrol,Manual,First,17.19,1197,81.86,5,8.6
4220,Hyundai i20 Asta 1.2,Mumbai,2014,45924.62427605502,Petrol,Manual,First,18.5,1197,82.85,5,4.65
1471,Hyundai i20 Asta Option 1.2,Mumbai,2015,41193.49186022952,Petrol,Manual,First,18.6,1197,81.83,5,5.5
4356,Hyundai i20 Asta Option 1.2,Hyderabad,2017,30725.151866365224,Petrol,Manual,First,18.6,1197,81.83,5,6.95
3396,Hyundai i20 Magna,Kolkata,2009,73479.85605900176,Petrol,Manual,First,18.5,1197,80.0,5,2.25
4405,Hyundai i20 Magna 1.4 CRDi,Delhi,2015,52792.05924103595,Diesel,Manual,First,22.54,1396,88.73,5,5.35
60,Hyundai i20 Magna Optional 1.2,Bangalore,2013,51443.83426146209,Petrol,Manual,First,18.5,1197,82.9,5,4.45
3845,Hyundai i20 Magna Optional 1.4 CRDi,Mumbai,2014,56839.54485964589,Diesel,Manual,First,21.9,1396,88.8,5,4.65
4678,Hyundai i20 Sportz 1.2,Delhi,2015,40882.17842113413,Petrol,Manual,First,18.6,1197,81.83,5,4.95
3380,Hyundai i20 Sportz 1.4 CRDi,Kolkata,2013,61871.15396535769,Diesel,Manual,First,21.9,1396,88.76,5,3.55
3475,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2013,62946.60039132275,Diesel,Manual,First,21.9,1396,88.76,5,5.45
4511,Hyundai i20 Sportz 1.4 CRDi,Pune,2012,67872.2870713342,Diesel,Manual,Second,21.9,1396,88.76,5,4.18
4385,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,42441.43716335483,Petrol,Automatic,First,15.0,1396,98.6,5,5.96
127,Hyundai i20 Sportz Diesel,Ahmedabad,2010,80057.76446087845,Diesel,Manual,First,23.0,1396,90.0,5,2.7
9,Hyundai i20 Sportz Option,Delhi,2010,65258.747961061075,Petrol,Manual,First,17.0,1197,80.0,5,2.6
1714,Hyundai Santro GLS I - Euro I,Pune,2011,56611.03659396432,Petrol,Manual,First,15.0,1086,62.0,5,2.1
798,Hyundai Santro GLS II - Euro II,Bangalore,2012,48964.46635800041,Petrol,Manual,First,15.0,999,62.0,5,3.25
4305,Hyundai Santro Xing GL,Mumbai,2008,78544.14738091268,Petrol,Manual,Second,17.92,1086,62.0,5,1.39
2676,Hyundai Santro Xing GL Plus,Pune,2012,56060.61598429084,Petrol,Manual,Second,17.92,1086,62.1,5,1.6
2476,Hyundai Santro Xing GLS,Bangalore,2008,78989.70198222809,Petrol,Manual,Second,17.92,1086,62.1,5,2.22
3827,Hyundai Santro Xing GLS,Hyderabad,2007,84424.81065348536,Petrol,Manual,Second,17.92,1086,62.1,5,1.85
3947,Hyundai Santro Xing XG eRLX Euro III,Mumbai,2006,87971.32817931846,Petrol,Manual,First,17.0,1086,62.1,5,1.15
2361,Hyundai Santro Xing XL eRLX Euro III,Hyderabad,2007,82779.61001498997,Petrol,Manual,First,17.0,1086,62.1,5,1.95
519,Hyundai Santro Xing XO,Chennai,2007,82723.00757151842,Petrol,Manual,First,17.0,1086,62.1,5,1.85
3598,Hyundai Santro Xing XO,Hyderabad,2007,82864.5136801973,Petrol,Manual,First,17.0,1086,62.1,5,2.1
2748,Hyundai Sonata Transform 2.4 GDi AT,Kolkata,2013,48448.38882292248,Petrol,Automatic,First,12.37,2359,198.25,5,6.0
1856,Hyundai Verna 1.4 CRDi GL,Kolkata,2012,73205.93180437014,Diesel,Manual,First,24.8,1396,88.7,5,4.1
1855,Hyundai Verna 1.4 EX,Chennai,2013,66515.13098933175,Diesel,Manual,First,23.5,1396,88.7,5,6.5
4767,Hyundai Verna 1.6 CRDI AT SX Option,Chennai,2016,39173.83226693794,Diesel,Automatic,First,19.08,1582,126.2,5,8.6
2777,Hyundai Verna 1.6 CRDi EX MT,Kochi,2016,44033.48520144634,Diesel,Manual,First,22.32,1582,126.3,5,6.64
3080,Hyundai Verna 1.6 CRDi EX MT,Kolkata,2013,59869.0109344013,Diesel,Manual,First,22.32,1582,126.3,5,4.7
1011,Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,52823.03895988315,Diesel,Manual,First,23.9,1582,126.2,5,6.99
446,Hyundai Verna 1.6 SX,Jaipur,2012,66103.02516706102,Diesel,Manual,First,22.32,1582,126.32,5,5.75
728,Hyundai Verna 1.6 SX,Kolkata,2011,70700.41767493263,Diesel,Manual,First,22.32,1582,126.32,5,3.9
2128,Hyundai Verna 1.6 SX CRDi (O),Pune,2012,66244.5312757399,Diesel,Manual,First,22.32,1582,126.32,5,6.0
4123,Hyundai Verna 1.6 SX CRDi (O),Kolkata,2013,59666.053246349096,Diesel,Manual,First,22.32,1582,126.32,5,4.35
3628,Hyundai Verna 1.6 SX VTVT,Mumbai,2016,35590.30529583804,Petrol,Manual,First,17.01,1591,121.3,5,6.45
4689,Hyundai Verna 1.6 SX VTVT,Mumbai,2011,62426.23399129324,Petrol,Manual,Second,17.01,1591,121.3,5,4.0
109,Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,51586.65152072348,Petrol,Manual,First,17.1,1591,121.3,5,4.5
1787,Hyundai Verna 1.6 SX VTVT (O) AT,Chennai,2012,58905.016857484356,Petrol,Automatic,Third,17.1,1591,121.4,5,7.5
2254,Hyundai Verna 1.6 SX VTVT AT,Pune,2014,44558.45377428271,Petrol,Automatic,First,15.74,1591,121.3,5,6.5
2974,Hyundai Verna CRDi,Hyderabad,2008,77732.21867225692,Diesel,Manual,Second,16.8,1493,110.0,5,2.25
3290,Hyundai Verna CRDi SX,Jaipur,2008,77307.70034621656,Diesel,Manual,Second,16.8,1493,110.0,5,1.5
336,Hyundai Verna SX CRDi AT,Bangalore,2012,60534.23698704317,Diesel,Automatic,Second,19.08,1582,126.32,5,6.5
991,Hyundai Verna SX CRDi AT,Pune,2012,60251.224769683555,Diesel,Automatic,First,19.08,1582,126.32,5,6.0
2324,Hyundai Verna Transform SX VGT CRDi,Ahmedabad,2010,66012.50099451654,Diesel,Manual,First,16.2,1493,110.0,5,3.45
4370,Hyundai Verna VTVT 1.6 SX,Bangalore,2014,47596.71462559141,Petrol,Manual,First,17.0,1591,121.3,5,7.75
979,Hyundai Verna VTVT 1.6 SX Option,Kochi,2016,36432.16457702406,Petrol,Manual,First,17.0,1591,121.3,5,7.97
3245,Hyundai Verna Xi (Petrol),Kochi,2009,71377.94094114564,Petrol,Manual,Second,13.9,1599,103.2,5,1.85
819,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,45819.66541203484,Diesel,Manual,First,24.4,1120,71.0,5,4.2
3036,Hyundai Xcent 1.1 CRDi Base,Hyderabad,2016,45932.87029897794,Diesel,Manual,First,24.4,1120,71.0,5,4.4
1289,Hyundai Xcent 1.1 CRDi S,Pune,2015,52200.03488927148,Diesel,Manual,First,24.4,1120,71.0,5,5.5
4366,Hyundai Xcent 1.1 CRDi S Celebration Edition,Pune,2016,46413.99106848985,Diesel,Manual,First,24.4,1120,71.0,5,5.25
212,Hyundai Xcent 1.2 Kappa AT SX Option,Chennai,2015,38177.44540577568,Petrol,Automatic,First,16.9,1197,82.0,5,5.8
480,Hyundai Xcent 1.2 Kappa S,Kochi,2017,31189.96910885349,Petrol,Manual,First,19.1,1197,82.0,5,6.21
2670,Hyundai Xcent 1.2 Kappa S,Jaipur,2014,46957.57190964371,Petrol,Manual,First,19.1,1197,82.0,5,4.15
1463,Hyundai Xcent 1.2 Kappa S Option CNG,Delhi,2016,47097.298362338915,CNG,Manual,First,25.0,1197,81.86,5,5.0
3350,Hyundai Xcent 1.2 VTVT S,Bangalore,2014,49679.426244817674,Petrol,Manual,First,20.14,1197,81.86,5,5.5
4608,Jaguar XE 2.0L Diesel Prestige,Hyderabad,2017,40432.69541002065,Diesel,Automatic,First,13.6,1999,177.0,5,38.0
2709,Jaguar XE Portfolio,Mumbai,2017,21357.694409202784,Petrol,Automatic,First,13.5,1999,246.74,5,34.5
1373,Jaguar XF 2.2 Litre Luxury,Mumbai,2013,64643.076956441626,Diesel,Automatic,First,16.36,2179,187.7,5,26.75
2841,Jaguar XF 3.0 Litre S Premium Luxury,Coimbatore,2012,66184.04099282622,Diesel,Automatic,First,14.74,2993,270.9,5,16.58
2089,Jaguar XF Diesel,Coimbatore,2012,69925.4625063166,Diesel,Automatic,First,14.74,2993,270.9,5,23.19
3575,Jaguar XJ 3.0L Premium Luxury,Hyderabad,2012,73193.18934335187,Diesel,Automatic,First,12.9,2993,271.23,4,45.0
802,Jeep Compass 1.4 Limited Option,Mumbai,2017,18290.364450259134,Petrol,Automatic,First,16.0,1368,160.0,5,17.75
20,Jeep Compass 2.0 Limited Option 4X4,Jaipur,2017,35624.64182672277,Diesel,Manual,First,16.3,1956,170.0,5,20.0
3842,Jeep Compass 2.0 Limited Option 4X4,Kolkata,2017,34209.58073992655,Diesel,Manual,First,16.3,1956,170.0,5,17.5
3138,Jeep Compass 2.0 Longitude,Coimbatore,2018,30922.20966856554,Diesel,Manual,First,17.1,1956,170.0,5,19.05
2433,Land Rover Discovery 4 TDV6 SE,Delhi,2013,98187.89923651889,Diesel,Automatic,Second,11.8,2993,180.0,7,34.0
2961,Land Rover Discovery SE 3.0 TD6,Delhi,2016,76095.26661422849,Diesel,Automatic,First,18.0,2993,255.0,7,36.75
4986,Land Rover Discovery Sport SD4 HSE Luxury 7S,Hyderabad,2016,61822.01995133236,Diesel,Automatic,First,12.51,2179,187.7,7,44.5
1495,Land Rover Discovery Sport TD4 HSE,Coimbatore,2019,50009.31960220635,Diesel,Automatic,First,12.63,2179,147.5,5,55.7
1516,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,56093.356128655374,Diesel,Automatic,First,12.81,1999,148.31,7,56.14
707,Land Rover Freelander 2 HSE,Hyderabad,2012,58462.2648447603,Diesel,Automatic,First,12.35,2179,187.74,5,18.98
2657,Land Rover Freelander 2 TD4 SE,Hyderabad,2012,74910.32906212658,Diesel,Automatic,First,12.39,2179,115.0,5,16.75
3313,Land Rover Range Rover 2.2L Prestige,Delhi,2015,51819.510944690555,Diesel,Automatic,First,12.7,2179,187.7,5,36.0
4044,Land Rover Range Rover 3.0 Diesel LWB Vogue,Hyderabad,2017,120387.44169846922,Diesel,Automatic,First,13.33,2993,255.0,5,160.0
1439,Land Rover Range Rover 3.6 TDV8 Vogue SE,Coimbatore,2012,122230.88424987346,Diesel,Automatic,First,10.2,4367,308.0,7,52.54
758,Land Rover Range Rover HSE Dynamic,Coimbatore,2017,45986.91107117012,Diesel,Automatic,First,12.7,2179,187.7,5,45.64
3551,Mahindra NuvoSport N6,Chennai,2017,44151.21028980985,Diesel,Manual,Second,17.45,1493,100.0,7,6.5
2016,Mahindra Renault Logan 1.4 GLX Petrol,Pune,2008,81070.88173637167,Petrol,Manual,First,15.7,1390,75.0,5,2.3
3476,Mahindra Scorpio 1.99 S10,Ahmedabad,2016,59353.54839801416,Diesel,Manual,First,15.4,1997,120.0,7,11.5
2022,Mahindra Scorpio 2009-2014 VLX 4WD AT 7S BSIV,Delhi,2012,77832.21530315466,Diesel,Automatic,First,11.79,2179,120.0,7,6.25
2801,Mahindra Scorpio S10 AT 4WD,Pune,2017,58409.8456835933,Diesel,Automatic,First,15.4,2179,120.0,7,10.0
2783,Mahindra Scorpio SLE BSIV,Delhi,2011,88277.79156428389,Diesel,Manual,Second,12.05,2179,120.0,8,4.0
4714,Mahindra Scorpio SLE BSIV,Delhi,2012,83159.65657646954,Diesel,Manual,Second,12.05,2179,120.0,8,4.93
1877,Mahindra Scorpio VLX,Ahmedabad,2011,90230.57586406171,Diesel,Manual,Second,12.05,2179,120.0,8,7.45
2595,Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,73551.67372337542,Diesel,Manual,First,12.05,2179,120.0,8,7.9
3760,Mahindra Scorpio VLX 4WD AIRBAG AT BSIV,Coimbatore,2011,89047.76121575944,Diesel,Automatic,Second,11.79,2179,120.0,8,6.21
1711,Mahindra Ssangyong Rexton RX7,Pune,2013,72745.07008168474,Diesel,Automatic,Second,11.18,2696,184.0,7,8.79
3829,Mahindra Ssangyong Rexton RX7,Kochi,2014,67485.42898518965,Diesel,Automatic,Second,11.18,2696,184.0,7,9.47
3049,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,46561.76870067231,Diesel,Manual,First,18.49,1493,100.0,7,7.36
140,Mahindra Verito 1.5 D6 BSIV,Kochi,2012,73608.19710068777,Diesel,Manual,Second,21.0,1461,64.1,5,3.19
117,Mahindra XUV500 AT W10 AWD,Coimbatore,2018,52858.0290696919,Diesel,Automatic,First,16.0,2179,140.0,7,16.77
162,Mahindra XUV500 AT W10 FWD,Mumbai,2016,62437.71070105024,Diesel,Automatic,First,16.0,2179,140.0,7,13.75
3020,Mahindra XUV500 AT W10 FWD,Jaipur,2016,62154.69848369062,Diesel,Automatic,First,16.0,2179,140.0,7,13.25
3169,Mahindra XUV500 W6 2WD,Coimbatore,2016,59244.63736451417,Diesel,Manual,First,15.1,2179,140.0,7,11.05
221,Mahindra XUV500 W8 2WD,Kochi,2013,74061.31911497563,Diesel,Manual,First,15.1,2179,140.0,7,7.31
663,Mahindra XUV500 W8 2WD,Coimbatore,2015,63366.56934722513,Diesel,Manual,First,15.1,2179,140.0,7,8.36
1046,Mahindra XUV500 W8 2WD,Mumbai,2015,65393.63234823942,Diesel,Manual,First,16.0,2179,140.0,7,9.0
1217,Mahindra XUV500 W8 2WD,Chennai,2011,86500.11966638453,Diesel,Manual,Third,16.0,2179,140.0,7,6.4
1453,Mahindra XUV500 W8 2WD,Kolkata,2013,74338.67108798772,Diesel,Manual,First,15.1,2179,140.0,7,7.8
2203,Mahindra XUV500 W8 2WD,Mumbai,2012,81619.71494115144,Diesel,Manual,First,16.0,2179,140.0,7,7.75
2407,Mahindra XUV500 W8 2WD,Coimbatore,2014,69990.32933139056,Diesel,Manual,First,15.1,2179,140.0,7,10.09
2533,Mahindra XUV500 W8 2WD,Delhi,2014,68807.33826282807,Diesel,Manual,First,15.1,2179,140.0,7,8.0
2926,Mahindra XUV500 W8 2WD,Coimbatore,2015,65704.25026261248,Diesel,Manual,First,15.1,2179,140.0,7,12.49
927,Maruti 1000 AC,Hyderabad,1998,131806.63535124063,Petrol,Manual,Second,15.0,970,37.0,5,0.85
2570,Maruti 800 AC,Jaipur,2010,55235.67815680057,Petrol,Manual,Second,16.1,796,37.0,4,0.9
3843,Maruti 800 AC Uniq,Jaipur,2009,60823.61342543177,Petrol,Manual,Second,16.1,796,37.0,4,0.8
4628,Maruti 800 DX BSII,Pune,2000,111482.94672568329,Petrol,Manual,First,16.1,796,37.0,4,0.55
1003,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,41561.60663093254,Petrol,Manual,First,24.7,796,47.3,5,3.0
2054,Maruti Alto 800 LXI,Kolkata,2013,54048.90385792777,Petrol,Manual,First,22.74,796,47.3,5,1.55
1390,Maruti Alto 800 VXI,Coimbatore,2016,38569.973518844694,Petrol,Manual,First,22.74,796,47.3,5,4.12
722,Maruti Alto K10 LXI CNG Optional,Kochi,2018,42746.25690072961,CNG,Manual,First,32.26,998,58.2,4,4.0
256,Maruti Alto K10 VXI,Jaipur,2016,41868.549478109926,Petrol,Manual,First,24.07,998,67.1,5,3.2
1629,Maruti Alto K10 VXI,Kochi,2015,47660.25354324095,Petrol,Manual,First,24.07,998,67.1,5,3.46
3130,Maruti Alto K10 VXI,Pune,2017,36535.3252051007,Petrol,Manual,First,24.07,998,67.1,5,3.75
3495,Maruti Alto K10 VXI AGS,Coimbatore,2018,31349.267285119742,Petrol,Automatic,First,24.07,998,67.1,5,4.56
576,Maruti Alto LX,Hyderabad,2010,65828.03424880095,Petrol,Manual,First,19.7,796,46.3,5,1.95
2208,Maruti Alto LXi,Mumbai,2010,65573.3232531771,Petrol,Manual,First,19.7,796,46.3,5,1.5
2308,Maruti Alto LXi BSIII,Bangalore,2011,60432.54728797451,Petrol,Manual,First,19.7,796,46.3,5,2.39
470,Maruti A-Star Lxi,Delhi,2010,65920.58841366693,Petrol,Manual,First,19.0,998,66.1,5,2.0
3643,Maruti A-Star Vxi,Pune,2011,60247.7494798284,Petrol,Manual,Second,19.0,998,66.1,5,1.95
1001,Maruti Baleno Alpha,Chennai,2016,41241.17013306357,Petrol,Manual,First,21.4,1197,83.1,5,6.95
1140,Maruti Baleno Alpha 1.2,Delhi,2016,41212.86891132593,Petrol,Manual,First,21.4,1197,83.1,5,6.9
1804,Maruti Baleno Alpha Diesel,Kolkata,2016,55828.217678271234,Diesel,Manual,First,27.39,1248,74.0,5,6.5
2826,Maruti Baleno Delta,Mumbai,2016,40590.24203313701,Petrol,Manual,First,21.4,1197,83.1,5,5.8
3013,Maruti Baleno Delta 1.3,Hyderabad,2018,45671.191123500466,Diesel,Manual,First,27.39,1248,74.0,5,8.5
1051,Maruti Baleno RS Petrol,Kochi,2018,19910.60215297714,Petrol,Manual,First,21.1,998,100.0,5,8.15
4755,Maruti Baleno Sigma 1.2,Mumbai,2016,40414.774458372965,Petrol,Manual,First,21.4,1197,83.1,5,5.49
1372,Maruti Celerio VXI,Delhi,2014,51151.47015623003,Petrol,Manual,First,23.1,998,67.04,5,2.8
1929,Maruti Celerio VXI,Jaipur,2014,51145.809911882505,Petrol,Manual,First,23.1,998,67.04,5,2.79
154,Maruti Celerio VXI AMT,Chennai,2015,45903.149548429996,Petrol,Automatic,First,23.1,998,67.04,5,3.5
471,Maruti Celerio VXI AT,Mumbai,2015,46180.501521442086,Petrol,Automatic,First,23.1,998,67.04,5,3.99
668,Maruti Celerio VXI AT,Kolkata,2016,40252.95159197971,Petrol,Automatic,First,23.1,998,67.04,5,3.49
1695,Maruti Celerio VXI AT,Hyderabad,2014,51689.19336921163,Petrol,Automatic,First,23.1,998,67.04,5,3.75
4815,Maruti Celerio ZXI AMT,Coimbatore,2017,35604.61688498035,Petrol,Automatic,First,23.1,998,67.04,5,5.25
2805,Maruti Ciaz 1.3 Alpha,Chennai,2016,54711.19196950644,Diesel,Manual,First,28.09,1248,88.5,5,8.45
4298,Maruti Ciaz VDi,Jaipur,2017,45051.33344213851,Diesel,Manual,First,26.21,1248,88.5,5,7.5
4617,Maruti Ciaz VDi Plus,Chennai,2015,55774.38443162851,Diesel,Manual,First,26.21,1248,88.5,5,6.5
290,Maruti Ciaz VDi Plus SHVS,Kolkata,2015,58685.95759918913,Diesel,Manual,First,28.09,1248,88.5,5,5.5
1344,Maruti Ciaz VDi Plus SHVS,Ahmedabad,2015,58968.96981654875,Diesel,Manual,First,28.09,1248,88.5,5,6.0
4906,Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,60044.416242513806,Diesel,Manual,First,28.09,1248,88.5,5,7.9
4197,Maruti Ciaz VXi Plus,Mumbai,2015,48507.581306250766,Petrol,Manual,First,20.73,1373,91.1,5,5.95
769,Maruti Ciaz ZDi Plus,Jaipur,2015,56283.80642287433,Diesel,Manual,First,26.21,1248,88.5,5,7.4
3304,Maruti Ciaz ZDi Plus,Kolkata,2015,55349.866105590016,Diesel,Manual,Second,26.21,1248,88.5,5,5.75
596,Maruti Ciaz ZDi Plus SHVS,Jaipur,2017,49802.48602253571,Diesel,Manual,First,28.09,1248,88.5,5,9.75
4803,Maruti Ciaz ZDi Plus SHVS,Jaipur,2016,53947.05898263678,Diesel,Manual,First,28.09,1248,88.5,5,7.1
279,Maruti Dzire VDI,Mumbai,2012,79061.71156556532,Diesel,Manual,Second,28.4,1248,73.75,5,4.25
102,Maruti Dzire VXI,Kolkata,2011,68483.32025472447,Petrol,Manual,First,22.0,1197,81.8,5,2.7
3342,Maruti Dzire ZDI Plus,Jaipur,2017,53074.819522187114,Diesel,Manual,First,28.4,1248,73.75,5,8.2
3110,Maruti Eeco 7 Seater Standard,Coimbatore,2013,58315.47172374278,Petrol,Manual,First,15.1,1196,73.0,7,3.75
4237,Maruti Eeco 7 Seater Standard,Delhi,2016,40504.52071362175,Petrol,Manual,First,15.1,1196,73.0,7,2.2
331,Maruti Ertiga VDI,Pune,2014,62904.86444374174,Diesel,Manual,First,20.77,1248,88.76,7,7.25
2154,Maruti Ertiga VDI,Hyderabad,2012,73769.42154191062,Diesel,Manual,First,20.77,1248,88.76,7,6.5
4355,Maruti Ertiga ZDI,Hyderabad,2015,57958.15900323726,Diesel,Manual,First,20.77,1248,88.8,7,8.5
2556,Maruti Ertiga ZXI,Mumbai,2012,70200.86460409686,Petrol,Manual,Second,17.5,1373,91.1,7,5.15
3100,Maruti Esteem Vxi - BSIII,Chennai,2007,81374.25829552114,Petrol,Manual,First,15.9,1298,85.0,5,1.45
126,Maruti Ignis 1.2 Alpha,Mumbai,2017,34634.48099906184,Petrol,Manual,First,20.89,1197,81.8,5,6.36
3060,Maruti Ignis 1.2 AMT Alpha,Coimbatore,2019,23911.43000957556,Petrol,Automatic,First,20.89,1197,81.8,5,7.36
3793,Maruti Omni 5 Str STD,Coimbatore,2010,58284.38730793446,Petrol,Manual,First,14.0,796,35.0,5,2.41
1283,Maruti Omni 8 Seater BSII,Jaipur,2012,73833.25836790167,Petrol,Manual,First,19.7,796,35.0,8,1.55
4361,Maruti Ritz LDi,Bangalore,2016,46478.9922802411,Diesel,Manual,First,23.2,1248,73.94,5,3.65
1552,Maruti Ritz LXi,Mumbai,2016,33354.276871873066,Petrol,Manual,First,18.5,1197,85.8,5,3.65
2589,Maruti Ritz LXi,Kochi,2011,61316.59419241734,Petrol,Manual,First,18.5,1197,85.8,5,3.19
224,Maruti Ritz VDi,Pune,2013,59933.97027946636,Diesel,Manual,First,21.1,1248,73.9,5,4.35
435,Maruti Ritz VDi,Hyderabad,2010,76216.65531584993,Diesel,Manual,Second,21.1,1248,73.9,5,3.2
602,Maruti Ritz VDi,Kolkata,2012,68689.22724608704,Diesel,Manual,First,23.2,1248,73.94,5,3.0
1951,Maruti Ritz VDi,Jaipur,2013,63106.952221801504,Diesel,Manual,First,23.2,1248,73.94,5,3.11
2688,Maruti S Cross DDiS 200 Sigma Option,Pune,2017,24881.25728028454,Diesel,Manual,First,15.0,1248,88.5,5,8.5
714,Maruti S Cross DDiS 320 Alpha,Delhi,2015,53452.91845979728,Diesel,Manual,First,22.7,1598,118.0,5,7.65
3972,Maruti S-Cross Zeta DDiS 200 SH,Coimbatore,2016,48891.659491408616,Diesel,Manual,First,25.1,1248,88.5,5,7.94
2950,Maruti Swift AMT DDiS VDI,Chennai,2018,47256.462724387646,Diesel,Manual,First,28.4,1248,74.0,5,8.0
2699,Maruti Swift AMT VDI,Delhi,2018,46973.45050702803,Diesel,Automatic,First,28.4,1248,74.0,5,7.5
3372,Maruti Swift DDiS VDI,Coimbatore,2019,41838.334786172956,Diesel,Manual,First,28.4,1248,74.0,5,8.4
2526,Maruti Swift Dzire LDI,Chennai,2016,53216.34004190564,Diesel,Manual,First,26.59,1248,74.0,5,4.5
2204,Maruti Swift Dzire LXi,Hyderabad,2009,74181.03239075653,Petrol,Manual,First,17.5,1298,85.8,5,3.8
44,Maruti Swift Dzire Tour LDI,Kolkata,2015,52677.04832852632,Diesel,Manual,First,23.4,1248,74.0,5,4.0
137,Maruti Swift Dzire VDi,Hyderabad,2011,67916.07195547596,Diesel,Manual,First,19.3,1248,73.9,5,4.39
906,Maruti Swift Dzire VDi,Kolkata,2012,61880.97738341801,Diesel,Manual,First,19.3,1248,73.9,5,3.7
2295,Maruti Swift Dzire VDI,Pune,2014,58887.610475346446,Diesel,Manual,First,23.4,1248,74.0,5,5.0
2296,Maruti Swift Dzire VDI,Kolkata,2014,58236.682375419885,Diesel,Manual,First,23.4,1248,74.0,5,3.85
3051,Maruti Swift Dzire VDi,Hyderabad,2009,78701.38563278317,Diesel,Manual,Second,19.3,1248,73.9,5,3.5
4268,Maruti Swift Dzire VDI,Hyderabad,2014,65178.984543427825,Diesel,Manual,First,26.59,1248,74.0,5,5.69
4455,Maruti Swift Dzire VDI,Jaipur,2015,59851.42051476613,Diesel,Manual,First,26.59,1248,74.0,5,6.25
4568,Maruti Swift Dzire VDi,Hyderabad,2010,73141.75158588775,Diesel,Manual,First,19.3,1248,73.9,5,3.65
166,Maruti Swift Dzire VXI,Pune,2016,35398.08876435645,Petrol,Manual,First,19.1,1197,85.8,5,5.3
1279,Maruti Swift Dzire VXI,Bangalore,2013,52161.8945702482,Petrol,Manual,First,19.1,1197,85.8,5,5.0
4122,Maruti Swift Dzire VXi,Bangalore,2009,73784.81528645381,Petrol,Manual,Second,17.5,1298,85.8,5,3.1
4232,Maruti Swift Dzire VXI,Kolkata,2014,46092.83853210695,Petrol,Manual,First,19.1,1197,85.8,5,4.25
4698,Maruti Swift Dzire VXi,Pune,2010,67630.85558310524,Petrol,Manual,Second,17.5,1298,85.8,5,2.2
847,Maruti Swift Dzire ZXi,Delhi,2015,41276.04765716009,Petrol,Manual,First,17.5,1298,85.8,5,5.5
4331,Maruti Swift LDI,Delhi,2015,52171.01343088783,Diesel,Manual,First,22.9,1248,74.0,5,4.74
1926,Maruti Swift Ldi BSIII,Hyderabad,2008,81729.06025843322,Diesel,Manual,First,17.8,1248,75.0,5,4.25
1541,Maruti Swift LXI,Pune,2013,51038.89303876646,Petrol,Manual,First,18.6,1197,85.8,5,4.65
31,Maruti Swift VDI,Jaipur,2015,62548.605000013486,Diesel,Manual,First,28.4,1248,74.0,5,5.1
357,Maruti Swift VDI,Hyderabad,2012,69195.19047675282,Diesel,Manual,First,22.9,1248,74.0,5,4.9
524,Maruti Swift VDI,Chennai,2012,68912.1782593932,Diesel,Manual,First,22.9,1248,74.0,5,4.4
1484,Maruti Swift VDI,Jaipur,2016,47041.557954378426,Diesel,Manual,First,22.9,1248,74.0,5,5.65
1988,Maruti Swift VDI,Pune,2014,58019.319939488545,Diesel,Manual,First,22.9,1248,74.0,5,5.1
4018,Maruti Swift VDI,Chennai,2014,58104.223604697734,Diesel,Manual,First,22.9,1248,74.0,5,5.25
4133,Maruti Swift VDI,Kochi,2016,56971.990220077336,Diesel,Manual,First,28.4,1248,74.0,5,5.22
2982,Maruti Swift VDI BSIV,Kolkata,2011,64047.361156366765,Diesel,Manual,First,17.8,1248,74.0,5,2.5
3206,Maruti Swift VDI BSIV,Pune,2013,54088.44315374829,Diesel,Manual,First,17.8,1248,74.0,5,4.85
